Info 0    [14:10:01.767] Starting TS Server
Info 3617 [16:07:14.370] Project '/dev/null/inferredProject5*' (Inferred)
Info 3618 [16:07:14.370] 	Files (0)

Info 3619 [16:07:14.370] -----------------------------------------------
Info 3620 [16:07:14.370] Project '/dev/null/autoImportProviderProject5*' (AutoImportProvider)
Info 3621 [16:07:14.370] 	Files (112)

Info 3622 [16:07:14.370] -----------------------------------------------
Info 3623 [16:07:14.371] After ensureProjectForOpenFiles:
Info 3624 [16:07:14.372] got projects updated in background, updating diagnostics for /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.route.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/rant.middleware.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/rant.route.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/server.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/core/auth.middleware.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.controller.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.service.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/trends/trending.service.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.route.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.controller.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/rant.constant.js
Info 3625 [16:07:50.212] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3626 [16:07:50.215] Elapsed:: 2.7562499940395355ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3627 [16:07:50.216] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.db.util.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3628 [16:07:50.216] Elapsed:: 0.675916999578476ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.db.util.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3629 [16:07:54.683] FileWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.js 2:: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.js 500 undefined Project:  WatchType: Closed Script info
Info 3630 [16:07:54.689] Elapsed:: 3.4729579985141754ms FileWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.js 2:: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.js 500 undefined Project:  WatchType: Closed Script info
Info 3631 [16:07:54.939] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3632 [16:07:55.103] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 281 structureChanged: true Elapsed: 163.1566250026226ms
Info 3633 [16:07:55.103] Different program with same set of files:: structureIsReused:: 0
Info 3634 [16:07:57.189] Before ensureProjectForOpenFiles:
Info 3635 [16:07:57.189] After ensureProjectForOpenFiles:
Info 3636 [16:07:57.190] got projects updated in background, updating diagnostics for /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.route.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/rant.middleware.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/rant.route.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/server.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/core/auth.middleware.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.controller.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.service.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/trends/trending.service.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.route.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.controller.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/rant.constant.js
Info 3637 [16:08:00.634] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3638 [16:08:00.635] Elapsed:: 0.4452090263366699ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/rant-reply.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3639 [16:08:00.635] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3640 [16:08:00.635] Elapsed:: 0.014958024024963379ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/reply-rant.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3641 [16:08:10.087] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3642 [16:08:10.087] Elapsed:: 0.06749999523162842ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3643 [16:08:10.615] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3644 [16:08:10.736] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 282 structureChanged: true Elapsed: 121.19037500023842ms
Info 3645 [16:08:10.736] Different program with same set of files:: structureIsReused:: 1
Info 3646 [16:08:10.987] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3647 [16:08:11.048] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 283 structureChanged: true Elapsed: 61.12833300232887ms
Info 3648 [16:08:11.048] Different program with same set of files:: structureIsReused:: 1
Info 3649 [16:08:12.912] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3650 [16:08:13.042] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 284 structureChanged: true Elapsed: 128.77791702747345ms
Info 3651 [16:08:13.042] Project '/dev/null/inferredProject4*' (Inferred)
Info 3652 [16:08:13.042] 	Files (256)

Info 3653 [16:08:13.042] -----------------------------------------------
Info 3654 [16:08:13.042] Project '/dev/null/autoImportProviderProject4*' (AutoImportProvider)
Info 3655 [16:08:13.042] 	Files (33)

Info 3656 [16:08:13.042] -----------------------------------------------
Info 3657 [16:08:15.764] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3658 [16:08:15.765] Elapsed:: 0.9929579794406891ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3659 [16:08:31.677] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3660 [16:08:31.679] Elapsed:: 0.5802089869976044ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3661 [16:08:32.762] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3662 [16:08:32.860] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 285 structureChanged: false Elapsed: 97.96116700768471ms
Info 3663 [16:08:32.860] Different program with same set of files:: structureIsReused:: 2
Info 3664 [16:08:32.864] getCompletionData: Get current token: 0.004999995231628418
Info 3665 [16:08:32.864] getCompletionData: Is inside comment: 0.019875019788742065
Info 3666 [16:08:32.864] getCompletionData: Get previous token 1: 0.008166998624801636
Info 3667 [16:08:32.864] getCompletionData: Get previous token 2: 0.011167019605636597
Info 3668 [16:08:32.865] getCompletionsAtPosition: isCompletionListBlocker: 0.11120900511741638
Info 3669 [16:08:32.865] Returning an empty list because completion was requested in an invalid position.
Info 3670 [16:08:32.865] getCompletionData: Get current token: 0.0022079944610595703
Info 3671 [16:08:32.866] getCompletionData: Is inside comment: 0.013958007097244263
Info 3672 [16:08:32.866] getCompletionData: Get previous token 1: 0.006417006254196167
Info 3673 [16:08:32.866] getCompletionData: Get previous token 2: 0.006417006254196167
Info 3674 [16:08:32.866] getCompletionsAtPosition: isCompletionListBlocker: 0.0015839934349060059
Info 3675 [16:08:32.866] Returning an empty list because completion was requested in an invalid position.
Info 3676 [16:08:32.866] getCompletionData: Get current token: 0.0022079944610595703
Info 3677 [16:08:32.866] getCompletionData: Is inside comment: 0.00979200005531311
Info 3678 [16:08:32.866] getCompletionData: Get previous token 1: 0.007833987474441528
Info 3679 [16:08:32.866] getCompletionData: Get previous token 2: 0.007041990756988525
Info 3680 [16:08:32.866] getCompletionsAtPosition: isCompletionListBlocker: 0.0016250014305114746
Info 3681 [16:08:32.866] Returning an empty list because completion was requested in an invalid position.
Info 3682 [16:08:35.620] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3683 [16:08:35.663] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 286 structureChanged: false Elapsed: 43.265500009059906ms
Info 3684 [16:08:35.663] Different program with same set of files:: structureIsReused:: 2
Info 3685 [16:08:35.665] getCompletionData: Get current token: 0.005416005849838257
Info 3686 [16:08:35.665] getCompletionData: Is inside comment: 0.0020419955253601074
Info 3687 [16:08:35.665] getCompletionData: Get previous token 1: 0.0224590003490448
Info 3688 [16:08:35.665] getCompletionData: Get previous token 2: 0.016833990812301636
Info 3689 [16:08:35.665] getCompletionsAtPosition: isCompletionListBlocker: 0.6162500083446503
Info 3690 [16:08:35.671] getSymbolsFromOtherSourceFileExports: Recomputing list
Info 3691 [16:08:35.693] forEachExternalModuleToImportFrom: filtered out 140 modules by package.json contents
Info 3692 [16:08:35.720] Starting updateGraphWorker: Project: /dev/null/autoImportProviderProject4*
Info 3693 [16:08:35.721] Finishing updateGraphWorker: Project: /dev/null/autoImportProviderProject4* Version: 4 structureChanged: false Elapsed: 0.29874998331069946ms
Info 3694 [16:08:35.724] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 3695 [16:08:35.724] forEachExternalModuleToImportFrom autoImportProvider: 3.3561669886112213
Info 3696 [16:08:35.727] getSymbolsFromOtherSourceFileExports: 55.53158301115036
Info 3697 [16:08:35.731] getCompletionData: Semantic work: 65.57233399152756
Info 3698 [16:08:35.739] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.875374972820282
Info 3699 [16:08:36.740] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3700 [16:08:36.740] Elapsed:: 0.06275001168251038ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.route.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3701 [16:08:45.551] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3702 [16:08:45.552] Elapsed:: 0.2991670072078705ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3703 [16:08:46.904] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3704 [16:08:47.031] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 287 structureChanged: true Elapsed: 126.3685829937458ms
Info 3705 [16:08:47.031] Different program with same set of files:: structureIsReused:: 1
Info 3706 [16:08:49.948] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 3707 [16:08:49.948] Elapsed:: 0.1368749737739563ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/reply-rant/.#reply-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
